Sl No.,year,State,zone,region,state_population_zone,registered_vehicles_zone,road_length_km,road_condition,avg_speed_index,overspeeding,bad_weather,fault_of_driver,driver_below_18,fault_in_vehicle,pct_two_wheelers,enforcement_index,health_index,urban_flag,traffic_density,time_to_hospital,monthality_index,danger_score,no_of_accidents,no_of_injured,no_of_killed
1126,2021,Jharkhand,Jharkhand_Zone1,east,8213026,134254,16080,proper road,54.94,0,0,0,0,0,0.05,0.509,0.666,0,17.27,48.13,0.5,0.4793,33762,58681,586
1127,2021,Jharkhand,Jharkhand_Zone2,east,12603299,134401,11384,proper road,71.47,1,0,0,1,0,0.419,0.598,0.736,1,6.674,31.67,0.583,1.2859,42456,89776,2727
1128,2021,Jharkhand,Jharkhand_Zone3,east,17294188,65615,20341,proper road,76.51,1,0,0,0,0,0.237,0.503,0.662,0,5.0,48.62,0.667,1.3847,16632,37908,1190
1129,2021,Jharkhand,Jharkhand_Zone4,east,9198416,119022,18357,proper road,54.93,0,0,0,0,0,0.05,0.591,0.684,1,8.856,37.86,0.75,0.4252,25203,42934,407
1130,2021,Jharkhand,Jharkhand_Zone5,east,8470505,111616,14915,dirt road,47.67,0,0,0,0,0,0.186,0.464,0.719,0,15.595,40.51,0.833,0.765,35966,60229,605
1131,2021,Karnataka,Karnataka_Zone1,south,1694958,154606,8364,damaged road,94.06,0,0,0,0,0,0.242,0.705,0.624,0,125.037,54.1,0.5,1.3105,449298,1149508,30625
1132,2021,Karnataka,Karnataka_Zone2,south,1941272,121134,9886,dirt road,92.53,1,0,0,0,0,0.262,0.668,0.644,1,53.747,42.72,0.583,1.6155,253084,650057,18146
1133,2021,Karnataka,Karnataka_Zone3,south,2631489,169131,4234,damaged road,90.37,0,0,0,0,0,0.399,0.622,0.698,0,83.579,43.55,0.667,1.3008,226319,530313,14914
1134,2021,Karnataka,Karnataka_Zone4,south,2591657,112225,5679,damaged road,32.47,0,0,0,0,0,0.319,0.7,0.732,1,43.048,32.19,0.75,1.2379,148379,248976,9889
1135,2021,Karnataka,Karnataka_Zone5,south,2798351,96934,6016,proper road,92.76,1,0,0,0,0,0.24,0.684,0.613,0,47.58,55.79,0.833,1.329,128265,327932,9232
1136,2021,Kerala,Kerala_Zone1,south,15040387,139324,11311,damaged road,39.82,0,0,1,0,0,0.68,0.65,0.466,0,13.868,76.84,0.5,2.0488,100196,235996,7431
1137,2021,Kerala,Kerala_Zone2,south,7841474,148598,9322,dirt road,65.45,0,0,0,0,0,0.531,0.533,0.443,1,16.97,66.89,0.583,0.9238,56933,127533,1113
1138,2021,Kerala,Kerala_Zone3,south,8924878,68353,11570,proper road,88.64,1,0,0,0,0,0.611,0.631,0.469,0,9.965,76.41,0.667,1.4561,46285,126937,3480
1139,2021,Kerala,Kerala_Zone4,south,11481824,126897,12742,proper road,35.93,0,0,0,0,0,0.32,0.591,0.439,1,9.093,67.34,0.75,0.5972,26360,46666,523
1140,2021,Kerala,Kerala_Zone5,south,12474679,93345,7488,damaged road,34.15,0,0,0,0,0,0.198,0.671,0.355,0,9.036,92.95,0.833,1.5165,34161,75500,2705
1141,2021,Madhya Pradesh,Madhya Pradesh_Zone1,central,17381550,182218,1675,damaged road,65.47,0,0,0,0,1,0.338,0.75,0.401,0,14.625,86.22,0.5,1.844,52898,141742,4250
1142,2021,Madhya Pradesh,Madhya Pradesh_Zone2,central,15931550,244550,3580,dirt road,79.99,1,0,0,0,0,0.173,0.785,0.514,1,19.61,58.34,0.583,1.6478,70600,185588,5302
1143,2021,Madhya Pradesh,Madhya Pradesh_Zone3,central,12790858,179035,1808,proper road,53.92,0,0,1,0,0,0.097,0.67,0.514,0,19.939,70.02,0.667,1.1053,47979,102517,902
1144,2021,Madhya Pradesh,Madhya Pradesh_Zone4,central,10246019,167607,3127,proper road,58.81,0,0,0,0,0,0.56,0.669,0.365,1,15.624,76.19,0.75,0.61,38443,82869,783
1145,2021,Madhya Pradesh,Madhya Pradesh_Zone5,central,15589576,116909,2354,proper road,58.0,0,0,0,0,0,0.538,0.705,0.571,0,7.049,61.78,0.833,0.4479,15473,28928,269
1146,2021,Maharashtra,Maharashtra_Zone1,west,5579234,43916,9763,proper road,35.95,0,0,0,0,0,0.47,0.777,0.454,0,10.9,78.59,0.5,0.4934,16788,28198,320
1147,2021,Maharashtra,Maharashtra_Zone2,west,9706167,47771,15655,proper road,34.85,0,0,0,0,0,0.241,0.843,0.364,1,7.243,76.34,0.583,0.5237,11233,20018,223
1148,2021,Maharashtra,Maharashtra_Zone3,west,5566956,99123,27583,dirt road,50.46,0,0,1,0,0,0.092,0.891,0.354,0,11.848,93.08,0.667,1.4071,73234,171861,1453
1149,2021,Maharashtra,Maharashtra_Zone4,west,4224492,90839,25867,damaged road,76.75,1,0,0,0,1,0.05,0.842,0.45,1,29.993,65.99,0.75,2.6638,140744,433106,19808
1150,2021,Maharashtra,Maharashtra_Zone5,west,6252682,86547,23109,dirt road,48.95,0,0,0,0,0,0.193,0.842,0.389,0,7.613,88.0,0.833,0.8067,37481,78670,741
1151,2021,Manipur,Manipur_Zone1,north_east,4615108,119064,13994,proper road,42.55,0,0,1,1,1,0.436,0.828,0.647,0,13.174,50.79,0.5,1.3331,97642,190403,1690
1152,2021,Manipur,Manipur_Zone2,north_east,6878010,52216,16259,proper road,52.84,0,0,0,0,0,0.375,0.782,0.543,1,9.294,54.8,0.583,0.4285,15558,28137,282
1153,2021,Manipur,Manipur_Zone3,north_east,5866789,123108,17579,proper road,80.38,1,0,0,0,0,0.421,0.837,0.504,0,20.772,71.4,0.667,1.3285,80586,207314,6105
1154,2021,Manipur,Manipur_Zone4,north_east,7540010,117301,13998,dirt road,78.88,1,0,0,0,0,0.207,0.701,0.659,1,18.563,40.88,0.75,1.5882,69180,170002,4794
1155,2021,Manipur,Manipur_Zone5,north_east,8325918,74788,18234,proper road,74.81,0,0,0,0,0,0.154,0.868,0.517,0,6.042,69.52,0.833,0.404,17385,36464,329
1156,2021,Meghalaya,Meghalaya_Zone1,north_east,14816429,96875,9915,dirt road,42.1,0,0,0,1,0,0.269,0.6,0.57,0,5.0,61.87,0.5,0.8008,19356,34843,357
1157,2021,Meghalaya,Meghalaya_Zone2,north_east,11237730,102386,8755,proper road,56.36,0,0,0,0,0,0.197,0.748,0.62,1,13.224,45.63,0.583,0.3922,17516,30927,307
1158,2021,Meghalaya,Meghalaya_Zone3,north_east,13998227,72568,13078,dirt road,59.17,0,0,0,0,0,0.05,0.705,0.714,0,5.853,41.24,0.667,0.6482,13209,23453,219
1159,2021,Meghalaya,Meghalaya_Zone4,north_east,8940839,125064,17287,dirt road,73.17,0,0,1,0,0,0.071,0.631,0.632,1,20.33,44.19,0.75,1.3421,55215,127491,978
1160,2021,Meghalaya,Meghalaya_Zone5,north_east,8217348,94997,12084,proper road,84.31,0,0,0,0,0,0.272,0.624,0.664,0,13.722,48.35,0.833,0.423,22656,46467,377
1161,2021,Mizoram,Mizoram_Zone1,north_east,3223882,94030,7399,dirt road,93.56,1,0,0,0,0,0.074,0.503,0.356,0,18.119,92.73,0.5,1.8991,142747,447153,11473
1162,2021,Mizoram,Mizoram_Zone2,north_east,1739691,125578,12524,proper road,65.05,0,0,0,0,0,0.568,0.586,0.277,1,39.9,86.76,0.583,0.7133,166177,391769,3623
1163,2021,Mizoram,Mizoram_Zone3,north_east,2805205,94133,8820,proper road,55.54,0,0,0,0,0,0.36,0.51,0.182,0,46.613,117.79,0.667,0.8174,90272,214054,2028
1164,2021,Mizoram,Mizoram_Zone4,north_east,3278409,138494,10044,damaged road,40.28,0,0,0,0,0,0.308,0.606,0.231,1,48.515,92.24,0.75,1.6353,182842,447180,15626
1165,2021,Mizoram,Mizoram_Zone5,north_east,2519894,87677,5308,dirt road,53.75,0,0,0,0,0,0.288,0.622,0.383,0,20.624,88.8,0.833,0.9206,97220,208202,1990
1166,2021,Nagaland,Nagaland_Zone1,north_east,3996441,217579,2393,proper road,34.7,0,0,0,0,0,0.205,0.654,0.64,0,60.246,51.88,0.5,0.4251,99534,151705,1745
1167,2021,Nagaland,Nagaland_Zone2,north_east,5687965,291911,1268,proper road,68.81,1,0,0,1,0,0.156,0.755,0.628,1,35.715,44.59,0.583,1.2827,187943,419896,12687
1168,2021,Nagaland,Nagaland_Zone3,north_east,5552396,259631,3173,proper road,82.36,1,0,1,0,0,0.12,0.671,0.669,0,55.098,47.6,0.667,1.8959,225773,572730,15656
1169,2021,Nagaland,Nagaland_Zone4,north_east,6735697,296609,1816,proper road,63.21,0,0,0,1,0,0.122,0.763,0.662,1,59.837,40.57,0.75,0.3551,75242,134253,1254
1170,2021,Nagaland,Nagaland_Zone5,north_east,4240974,213267,1715,damaged road,30.52,0,0,1,0,0,0.149,0.696,0.59,0,52.577,59.02,0.833,1.939,472815,996894,34939
1171,2021,Odisha,Odisha_Zone1,east,28695663,121811,10296,proper road,46.94,0,0,0,0,0,0.222,0.749,0.924,0,5.0,10.99,0.5,0.1789,6554,8857,96
1172,2021,Odisha,Odisha_Zone2,east,17850553,109821,14322,proper road,37.5,0,0,0,0,0,0.21,0.64,0.807,1,5.0,23.18,0.583,0.3152,11078,15136,170
1173,2021,Odisha,Odisha_Zone3,east,21119936,233233,16488,dirt road,64.49,1,0,0,0,0,0.335,0.687,0.927,0,7.931,10.49,0.667,1.4072,45620,84112,2690
1174,2021,Odisha,Odisha_Zone4,east,16037183,213023,17482,proper road,89.07,1,0,1,0,0,0.237,0.669,0.919,1,9.925,9.73,0.75,1.7223,64560,144023,3757
1175,2021,Odisha,Odisha_Zone5,east,21863740,137042,7123,dirt road,93.58,1,0,0,0,0,0.131,0.707,0.795,0,6.039,29.54,0.833,1.4903,28334,66670,1837
1176,2021,Punjab,Punjab_Zone1,north,7162043,45091,20117,damaged road,56.93,0,0,0,0,0,0.602,0.605,0.563,0,5.0,62.94,0.5,1.4035,26693,59939,1982
1177,2021,Punjab,Punjab_Zone2,north,8743570,39969,16594,damaged road,79.61,1,0,0,0,1,0.21,0.659,0.543,1,5.0,54.79,0.583,2.69,33595,100642,4455
1178,2021,Punjab,Punjab_Zone3,north,8048046,43744,16983,dirt road,35.82,0,0,0,0,0,0.196,0.59,0.582,0,5.0,60.12,0.667,0.7973,15704,27284,276
1179,2021,Punjab,Punjab_Zone4,north,10050146,37806,23094,proper road,76.12,0,0,1,0,0,0.308,0.543,0.473,1,5.264,63.28,0.75,1.1974,14474,35886,271
1180,2021,Punjab,Punjab_Zone5,north,8780958,35953,16291,proper road,39.69,0,0,0,0,0,0.112,0.589,0.57,0,5.0,61.92,0.833,0.5065,9293,15187,170
1181,2021,Rajasthan,Rajasthan_Zone1,central,23139573,117545,3667,dirt road,76.11,1,0,0,0,0,0.207,0.564,0.796,0,7.163,29.42,0.5,1.5612,23468,52453,1459
1182,2021,Rajasthan,Rajasthan_Zone2,central,23395643,231162,4901,dirt road,78.46,0,0,0,0,0,0.194,0.599,0.814,1,10.815,22.27,0.583,0.6302,24899,46342,384
1183,2021,Rajasthan,Rajasthan_Zone3,central,17156525,235164,6789,proper road,40.74,0,0,0,0,0,0.468,0.479,0.883,0,17.765,16.89,0.667,0.3427,24707,33000,360
1184,2021,Rajasthan,Rajasthan_Zone4,central,20497629,244970,6415,proper road,71.06,0,0,0,0,0,0.642,0.505,0.82,1,13.461,21.63,0.75,0.3739,31683,54921,497
1185,2021,Rajasthan,Rajasthan_Zone5,central,22240055,200260,6280,dirt road,68.22,0,0,0,1,0,0.302,0.556,0.892,0,13.174,15.5,0.833,0.5971,21739,37426,326
1186,2021,Sikkim,Sikkim_Zone1,north_east,11202524,251031,11093,proper road,73.44,1,0,1,0,0,0.208,0.634,0.327,0,28.553,96.96,0.5,2.1543,127052,381946,10550
1187,2021,Sikkim,Sikkim_Zone2,north_east,17216288,242636,21404,damaged road,44.85,0,0,0,0,0,0.156,0.708,0.494,1,10.549,60.67,0.583,1.4001,57479,124327,4225
1188,2021,Sikkim,Sikkim_Zone3,north_east,20301508,247045,24938,proper road,47.7,0,0,0,0,0,0.444,0.622,0.342,0,16.679,94.78,0.667,0.6499,30508,61798,629
1189,2021,Sikkim,Sikkim_Zone4,north_east,11784342,153825,14052,dirt road,32.63,0,0,0,0,0,0.185,0.731,0.431,1,13.491,68.29,0.75,0.8326,37336,68250,731
1190,2021,Sikkim,Sikkim_Zone5,north_east,20389255,127915,17326,dirt road,39.52,0,0,0,0,0,0.143,0.607,0.384,0,5.0,88.69,0.833,0.9276,20331,40362,421
1191,2021,Tamil Nadu,Tamil Nadu_Zone1,south,8363446,134846,8606,proper road,86.05,1,0,0,0,0,0.223,0.99,0.386,0,19.959,88.48,0.5,1.3351,63219,175911,5040
1192,2021,Tamil Nadu,Tamil Nadu_Zone2,south,10680586,85845,2998,proper road,87.02,0,0,0,0,0,0.226,0.919,0.405,1,8.244,71.41,0.583,0.457,16999,40132,346
1193,2021,Tamil Nadu,Tamil Nadu_Zone3,south,7956799,138671,4858,proper road,70.01,1,0,0,0,0,0.28,0.99,0.374,0,17.814,90.14,0.667,1.3432,68363,176076,5438
1194,2021,Tamil Nadu,Tamil Nadu_Zone4,south,7763130,103624,4827,proper road,83.47,1,0,1,0,0,0.207,0.99,0.359,1,15.214,76.92,0.75,1.9537,70265,210888,5682
1195,2021,Tamil Nadu,Tamil Nadu_Zone5,south,11141929,133496,7659,proper road,89.25,1,0,0,0,0,0.152,0.95,0.341,0,13.836,94.9,0.833,1.3863,49550,142736,4049
1196,2021,Telangana,Telangana_Zone1,south,16259898,101561,6402,proper road,84.16,0,0,0,0,0,0.241,0.99,0.48,0,5.0,74.93,0.5,0.3692,12083,26865,220
1197,2021,Telangana,Telangana_Zone2,south,18270134,88478,7032,proper road,79.34,0,0,0,0,0,0.476,0.99,0.38,1,6.302,74.44,0.583,0.4392,10402,24202,207
1198,2021,Telangana,Telangana_Zone3,south,8685079,120685,13151,damaged road,48.31,0,0,0,0,0,0.253,0.936,0.404,0,20.101,85.79,0.667,1.3492,54334,123257,4220
1199,2021,Telangana,Telangana_Zone4,south,14980381,160397,12141,proper road,83.72,1,0,0,0,0,0.303,0.921,0.443,1,15.372,66.87,0.75,1.3298,42702,113019,3334
1200,2021,Telangana,Telangana_Zone5,south,12467591,74599,8199,dirt road,58.52,0,0,0,0,0,0.788,0.99,0.387,0,6.377,88.28,0.833,0.7341,16371,34845,338
1201,2021,Tripura,Tripura_Zone1,north_east,3425099,318629,18366,damaged road,33.02,0,0,0,0,1,0.108,0.652,0.843,0,115.019,22.55,0.5,1.5838,377831,650802,22884
1202,2021,Tripura,Tripura_Zone2,north_east,5095898,214147,15830,damaged road,67.47,1,0,0,0,0,0.083,0.662,0.969,1,47.226,3.77,0.583,1.9912,213580,430083,20323
1203,2021,Tripura,Tripura_Zone3,north_east,5442106,250471,17905,damaged road,64.84,1,0,0,0,1,0.08,0.539,0.912,0,36.653,12.67,0.667,2.4922,282934,630243,28812
1204,2021,Tripura,Tripura_Zone4,north_east,2804683,165903,13118,proper road,73.58,0,0,0,0,0,0.45,0.701,0.821,1,80.393,21.48,0.75,0.2747,88451,151305,1394
1205,2021,Tripura,Tripura_Zone5,north_east,4794029,156580,17833,proper road,58.76,0,0,0,0,0,0.475,0.615,0.85,0,32.09,21.66,0.833,0.2977,52361,80301,776
1206,2021,Uttar Pradesh,Uttar Pradesh_Zone1,north,16511966,30252,6591,proper road,82.43,1,0,0,0,0,0.34,0.637,0.869,0,5.0,18.84,0.5,1.1729,7250,14581,439
1207,2021,Uttar Pradesh,Uttar Pradesh_Zone2,north,18681670,59463,6979,proper road,68.71,1,0,0,0,0,0.342,0.664,0.706,1,5.0,35.27,0.583,1.2737,13257,28019,884
1208,2021,Uttar Pradesh,Uttar Pradesh_Zone3,north,23569978,38800,14479,dirt road,42.04,0,0,0,0,0,0.207,0.567,0.904,0,5.0,13.89,0.667,0.5839,4191,5946,60
1209,2021,Uttar Pradesh,Uttar Pradesh_Zone4,north,28902029,53644,7462,damaged road,94.06,1,0,0,0,0,0.476,0.639,0.719,1,5.0,33.78,0.75,2.1777,11921,32102,1386
1210,2021,Uttar Pradesh,Uttar Pradesh_Zone5,north,20660611,23356,14920,dirt road,34.07,0,0,0,1,0,0.381,0.6,0.965,0,5.0,5.01,0.833,0.5245,2762,3565,38
1211,2021,Uttarakhand,Uttarakhand_Zone1,north,6518542,128455,11333,proper road,32.96,0,0,0,0,0,0.378,0.874,0.402,0,16.983,86.11,0.5,0.4816,40907,70661,800
1212,2021,Uttarakhand,Uttarakhand_Zone2,north,4145260,112268,19627,damaged road,69.61,1,0,0,0,0,0.239,0.784,0.507,1,22.64,59.18,0.583,2.2533,153629,418748,20116
1213,2021,Uttarakhand,Uttarakhand_Zone3,north,5112990,267450,18180,proper road,85.95,1,0,0,0,1,0.409,0.823,0.462,0,76.655,77.52,0.667,1.7655,231391,655475,17866
1214,2021,Uttarakhand,Uttarakhand_Zone4,north,6544733,181846,21515,proper road,39.5,0,0,1,0,1,0.218,0.822,0.516,1,24.951,58.12,0.75,1.4278,110664,227402,2071
1215,2021,Uttarakhand,Uttarakhand_Zone5,north,5555747,201196,24782,dirt road,75.09,0,0,0,0,0,0.219,0.833,0.452,0,53.272,78.88,0.833,0.7667,92190,214065,1777
1216,2021,West Bengal,West Bengal_Zone1,east,13789959,188091,14361,proper road,37.74,0,0,0,1,0,0.338,0.99,0.596,0,11.925,58.22,0.5,0.288,23070,35008,409
1217,2021,West Bengal,West Bengal_Zone2,east,20227224,170883,11275,dirt road,64.98,0,0,0,0,0,0.139,0.934,0.51,1,9.242,58.84,0.583,0.6761,21770,45631,405
1218,2021,West Bengal,West Bengal_Zone3,east,14736676,194724,10546,proper road,32.58,0,0,0,0,0,0.281,0.979,0.414,0,13.332,84.43,0.667,0.4209,26335,43709,502
1219,2021,West Bengal,West Bengal_Zone4,east,27758433,290963,25021,dirt road,54.58,0,0,0,0,0,0.238,0.985,0.57,1,13.174,51.61,0.75,0.6087,25334,48106,437
1220,2021,West Bengal,West Bengal_Zone5,east,26992685,231876,12748,proper road,63.56,1,0,1,0,0,0.31,0.963,0.604,0,11.528,57.09,0.833,1.7962,44072,105241,3158
1221,2021,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone1,central,10908443,151442,19652,damaged road,62.83,0,0,1,0,0,0.549,0.53,0.348,0,10.556,93.86,0.5,2.1915,153655,443330,12542
1222,2021,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone2,central,14984026,130317,28565,dirt road,93.87,0,0,0,0,0,0.151,0.567,0.436,1,6.889,67.67,0.583,0.9112,27097,71975,534
1223,2021,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone3,central,18455729,137860,21310,proper road,35.65,0,0,0,0,0,0.131,0.625,0.324,0,5.0,97.39,0.667,0.6609,19316,36498,395
1224,2021,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone4,central,9615171,137861,29274,proper road,59.49,0,0,1,0,1,0.266,0.586,0.34,1,17.044,79.25,0.75,1.6693,67051,173438,1365
1225,2021,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone5,central,18010199,62399,25141,dirt road,50.49,0,0,0,0,0,0.217,0.509,0.439,0,5.0,80.74,0.833,0.9381,11536,24098,218
1226,2021,Chandigarh,Chandigarh_Zone1,north,11266784,234274,3436,proper road,82.96,1,0,0,0,0,0.695,0.531,0.602,0,20.355,57.3,0.5,1.4131,117498,284510,8763
1227,2021,Chandigarh,Chandigarh_Zone2,north,12775575,243414,2341,dirt road,94.57,0,0,0,0,0,0.246,0.511,0.624,1,15.898,45.11,0.583,0.8077,52049,123425,901
1228,2021,Chandigarh,Chandigarh_Zone3,north,16194077,99139,4124,proper road,94.81,1,0,0,0,0,0.13,0.543,0.563,0,5.0,62.91,0.667,1.4341,26791,69695,1992
1229,2021,Chandigarh,Chandigarh_Zone4,north,17460449,136430,2835,proper road,92.36,1,0,0,0,1,0.112,0.517,0.659,1,5.0,40.89,0.75,1.7799,39502,104498,2704
1230,2021,Chandigarh,Chandigarh_Zone5,north,12793048,239240,2246,proper road,70.85,1,0,0,0,0,0.14,0.498,0.706,0,24.922,42.36,0.833,1.3569,73204,160600,4868
1231,2021,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone1,west,4961389,139864,7199,proper road,62.74,0,0,0,0,0,0.258,0.642,0.428,0,26.314,82.44,0.5,0.5797,62986,132597,1224
1232,2021,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone2,west,8697363,132208,6139,proper road,69.95,1,0,1,0,0,0.302,0.707,0.41,1,11.199,70.82,0.583,2.0595,84113,237083,6656
1233,2021,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone3,west,3934152,64137,9314,dirt road,67.97,1,0,0,0,0,0.393,0.66,0.403,0,21.438,86.03,0.667,1.788,78317,212660,6322
1234,2021,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone4,west,7066021,132068,9170,damaged road,41.91,0,0,0,0,0,0.216,0.727,0.463,1,19.063,64.45,0.75,1.4126,75569,162833,5938
1235,2021,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone5,west,4490846,152895,11971,damaged road,51.89,0,0,1,1,0,0.083,0.684,0.411,0,27.027,84.8,0.833,2.07,339181,875240,26804
1236,2021,Delhi,Delhi_Zone1,north,15556831,137825,4551,damaged road,82.36,1,0,1,0,0,0.343,0.629,0.867,0,10.358,19.16,0.5,2.6785,121224,306609,12663
1237,2021,Delhi,Delhi_Zone2,north,8494815,221421,4879,proper road,57.87,0,0,0,0,0,0.101,0.615,0.804,1,37.715,23.57,0.583,0.3299,43919,69817,672
1238,2021,Delhi,Delhi_Zone3,north,10833364,221729,3430,proper road,49.5,0,0,0,0,0,0.341,0.684,0.733,0,20.961,38.45,0.667,0.3451,36326,56626,590
1239,2021,Delhi,Delhi_Zone4,north,12621160,133425,7136,proper road,84.87,0,0,0,0,0,0.397,0.551,0.744,1,12.758,30.76,0.75,0.4041,20858,40763,340
1240,2021,Delhi,Delhi_Zone5,north,16499070,228569,7556,proper road,78.96,0,0,0,0,0,0.064,0.693,0.92,0,20.226,11.54,0.833,0.2097,21157,34687,300
1241,2021,Jammu and Kashmir,Jammu and Kashmir_Zone1,north,16519293,168034,10127,dirt road,67.71,1,0,0,0,0,0.083,0.746,0.747,0,5.514,36.49,0.5,1.5045,44603,95921,2891
1242,2021,Jammu and Kashmir,Jammu and Kashmir_Zone2,north,10416207,161663,13294,proper road,58.39,0,0,0,0,1,0.323,0.902,0.745,1,18.176,30.6,0.583,0.6276,37075,64433,613
1243,2021,Jammu and Kashmir,Jammu and Kashmir_Zone3,north,10287136,264369,6417,proper road,71.46,0,0,0,0,0,0.238,0.768,0.787,0,17.007,30.74,0.667,0.2655,41358,71612,655
1244,2021,Jammu and Kashmir,Jammu and Kashmir_Zone4,north,10362853,237622,6603,proper road,39.79,0,0,0,0,0,0.454,0.728,0.741,1,23.255,31.08,0.75,0.3174,39080,56775,631
1245,2021,Jammu and Kashmir,Jammu and Kashmir_Zone5,north,20891938,155308,14255,damaged road,30.89,0,0,0,0,0,0.252,0.849,0.775,0,5.0,32.43,0.833,1.1331,27192,44548,1780
1246,2021,Ladakh,Ladakh_Zone1,north,7413447,115654,16689,damaged road,47.62,0,0,0,0,0,0.276,0.56,0.459,0,16.574,77.92,0.5,1.4989,66800,150306,5203
1247,2021,Ladakh,Ladakh_Zone2,north,5544625,123082,9375,damaged road,68.1,1,0,0,0,1,0.179,0.56,0.555,1,20.245,53.38,0.583,2.7314,150380,427719,19087
1248,2021,Ladakh,Ladakh_Zone3,north,8202919,77277,10347,proper road,40.46,0,0,0,0,0,0.196,0.499,0.466,0,9.167,76.88,0.667,0.6245,23387,42335,453
1249,2021,Ladakh,Ladakh_Zone4,north,7778021,153969,7687,proper road,68.61,1,0,0,0,0,0.34,0.57,0.614,1,13.311,46.31,0.75,1.385,79614,181337,5583
1250,2021,Ladakh,Ladakh_Zone5,north,6876003,152031,17161,dirt road,37.21,0,0,1,0,0,0.473,0.496,0.541,0,13.48,66.03,0.833,1.4728,90808,188201,1684
1251,2021,Lakshadweep,Lakshadweep_Zone1,south,5569045,78460,12409,dirt road,30.7,0,0,0,0,1,0.221,0.593,0.749,0,20.298,36.09,0.5,1.0791,47493,76137,762
1252,2021,Lakshadweep,Lakshadweep_Zone2,south,3283147,82219,8941,proper road,64.97,0,0,1,0,0,0.307,0.631,0.711,1,15.63,34.73,0.583,0.9873,76784,151861,1270
1253,2021,Lakshadweep,Lakshadweep_Zone3,south,5208258,40718,21425,damaged road,64.94,1,0,0,0,0,0.421,0.553,0.702,0,8.197,42.88,0.667,2.232,47179,113490,5568
1254,2021,Lakshadweep,Lakshadweep_Zone4,south,3444724,51869,21411,dirt road,84.97,1,0,0,1,0,0.433,0.598,0.685,1,21.929,37.76,0.75,1.6214,66753,162026,4559
1255,2021,Lakshadweep,Lakshadweep_Zone5,south,3686675,55068,16156,proper road,56.74,0,0,1,0,0,0.242,0.633,0.713,0,9.262,41.27,0.833,0.984,46711,88420,795
1256,2021,Puducherry,Puducherry_Zone1,south,6649856,20580,11187,dirt road,79.04,0,0,1,0,0,0.291,0.5,0.342,0,5.0,94.74,0.5,1.6107,15208,43214,314
1257,2021,Puducherry,Puducherry_Zone2,south,6775528,13004,7357,proper road,73.05,1,0,0,0,0,0.355,0.575,0.393,1,5.0,72.85,0.583,1.5375,9216,24782,770
1258,2021,Puducherry,Puducherry_Zone3,south,5466324,11685,11481,dirt road,94.87,1,0,0,0,0,0.28,0.487,0.363,0,5.0,91.74,0.667,1.9022,12017,37692,983
1259,2021,Puducherry,Puducherry_Zone4,south,4424155,12223,7960,proper road,51.91,0,0,0,0,0,0.413,0.575,0.464,1,5.0,64.33,0.75,0.5876,6896,13339,131
1260,2021,Puducherry,Puducherry_Zone5,south,5684667,10506,12543,dirt road,90.01,0,0,1,0,0,0.479,0.413,0.45,0,5.0,79.21,0.833,1.5787,9110,25650,180
1261,2022,Andhra Pradesh,Andhra Pradesh_Zone1,south,8307291,291903,13856,dirt road,39.92,0,1,0,0,0,0.222,0.728,0.614,0,27.801,55.61,0.583,1.5061,151824,304409,8067
1262,2022,Andhra Pradesh,Andhra Pradesh_Zone2,south,11489308,306039,8545,dirt road,77.87,0,1,0,1,0,0.458,0.762,0.59,1,17.584,49.25,0.667,1.5061,117288,291572,6346
1263,2022,Andhra Pradesh,Andhra Pradesh_Zone3,south,12154153,309996,14291,proper road,53.35,0,0,0,0,0,0.165,0.555,0.552,0,24.878,64.5,0.75,0.536,57676,106631,1049
1264,2022,Andhra Pradesh,Andhra Pradesh_Zone4,south,13285908,223558,8288,damaged road,35.88,0,0,0,0,0,0.24,0.657,0.554,1,19.561,53.51,0.833,1.3835,72342,143827,5426
1265,2022,Andhra Pradesh,Andhra Pradesh_Zone5,south,13880122,175521,14625,proper road,53.83,0,0,1,0,0,0.475,0.637,0.628,0,13.3,53.6,0.917,1.0421,44716,86250,785
1266,2022,Arunachal Pradesh,Arunachal Pradesh_Zone1,north_east,2196674,113556,5280,proper road,42.87,0,0,1,0,0,0.314,0.433,0.529,0,64.117,67.89,0.583,1.2135,183372,365984,3458
1267,2022,Arunachal Pradesh,Arunachal Pradesh_Zone2,north_east,3713638,244699,8151,proper road,90.11,0,0,0,0,0,0.389,0.491,0.489,1,91.217,61.37,0.667,0.6127,152171,366064,2967
